LEVEL	CODE	version	NATIONAL_TITLE_BE_NL	NATIONAL_TITLE_BE_FR	NATIONAL_TITLE_BE_DE	NATIONAL_TITLE_BE_EN
5	95.220	2025	Reparatie en onderhoud van huishoudapparaten en van werktuigen voor gebruik in huis en tuin	Réparation et entretien d’appareils électroménagers et d’équipements pour la maison et le jardin	Reparatur und Instandhaltung von elektrischen Haushaltsgeräten und Gartengeräten	Repair and maintenance of household appliances and home and garden equipment
7	95.22001	2025	Reparatie van elektrische huishoudapparaten	Réparation d'appareils électroménagers	Reparatur von elektrischen Haushaltsgeräten	Repair of electric domestic appliances
4	95.23	2025	Reparatie en onderhoud van schoeisel en lederwaren	Réparation et entretien de chaussures et d’articles en cuir	Reparatur und Instandhaltung von Schuhen und Lederwaren	Repair and maintenance of footwear and leather goods
5	95.230	2025	Reparatie en onderhoud van schoeisel en lederwaren	Réparation et entretien de chaussures et d’articles en cuir	Reparatur und Instandhaltung von Schuhen und Lederwaren	Repair and maintenance of footwear and leather goods
7	95.23001	2025	Reparatie van schoenen, laarzen, reisartikelen en dergelijke van leer of van ander materiaal	Réparation de chaussures, bagages, articles de maroquinerie et articles similaires, en cuir ou en autres matières	Reparatur von Schuhen, Stiefeln, Gepäckstücken und ähnlichen Aritkeln aus Leder oder anderen Materialien	Repair of footwear, luggage, leather goods and similar articles, of leather or of other materials
4	95.24	2025	Reparatie en onderhoud van meubelen en stoffering	Réparation et entretien de meubles et d’équipements du foyer	Reparatur und Instandhaltung von Möbeln und Einrichtungsgegenständen	Repair and maintenance of furniture and home furnishings
5	95.240	2025	Reparatie en onderhoud van meubelen en stoffering	Réparation et entretien de meubles et d’équipements du foyer	Reparatur und Instandhaltung von Möbeln und Einrichtungsgegenständen	Repair and maintenance of furniture and home furnishings
7	95.24001	2025	Renovatie en restauratie van meubels	Rénovation et la restauration de meubles	Renovierung und Restaurierung von Möbeln	Renovation and restoration of furniture
4	95.25	2025	Reparatie en onderhoud van uurwerken en sieraden	Réparation et entretien d’articles d’horlogerie et de bijouterie	Reparatur und Instandhaltung von Uhren und Schmuck	Repair and maintenance of watches, clocks and jewellery
5	95.250	2025	Reparatie en onderhoud van uurwerken en sieraden	Réparation et entretien d’articles d’horlogerie et de bijouterie	Reparatur und Instandhaltung von Uhren und Schmuck	Repair and maintenance of watches, clocks and jewellery
4	95.29	2025	Reparatie en onderhoud van consumentenartikelen, n.e.g.	Réparation et entretien d’autres biens personnels ou domestiques n.c.a.	Reparatur und Instandhaltung von Gebrauchsgütern a.n.g.	Repair and maintenance of personal and household goods n.e.c.
5	95.290	2025	Reparatie en onderhoud van consumentenartikelen, n.e.g.	Réparation et entretien d’autres biens personnels ou domestiques n.c.a.	Reparatur und Instandhaltung von Gebrauchsgütern a.n.g.	Repair and maintenance of personal and household goods n.e.c.
7	95.29001	2025	Reparatie van fietsen	Réparation de bicyclettes	Fahrradreparatur	Repair of bicycles
7	95.29002	2025	Reparatie van speelgoed	Réparation de jouets	Spielzeugreparatur	Repair of toys
7	95.29003	2025	Reparatie van sport- en kampeerartikelen	Réparation d'articles de sport et de camping	Reparatur von Sport- und Campingartikeln	Repair of sports and camping equipment
7	95.29004	2025	Reparatie van gedragen kleding : (onzichtbaar) stoppen, hermazen, retoucheren, enz.	Réparation de vêtements déjà portés: stoppage, remaillage, retouche, etc.	Reparatur bereits getragener Kleidung: Kunststopfen, Maschen aufziehen, Ausbesserung usw	Repair of used clothing: darning, mending and repairs, etc.
7	95.29005	2025	Reparatie van diverse artikelen (sleutels, sloten, hakken enz.), inclusief de expresreparaties aan huis	Réparation d'articles divers (clés,serrures,talons,etc), y compris la réparations urgentes à domicile	Reparatur verschiedener Artikel (Schlüssel, Schlösser, Absätze usw), einschließlich dringender Hausreparaturen	Repair of miscellaneous items (keys, locks, heels, etc.), including urgent home repairs
7	95.29006	2025	Afstemmen van piano's en andere muziekinstrumenten	Activités des accordeurs de piano et autres instruments de musique	Stimmen von Klavieren und anderen Musikinstrumenten	Activities of piano tuners and other musical instruments
7	95.29007	2025	Reparatie van fotografische artikelen	Réparation d'articles de photographie	Reparatur von Fotographieartikeln	Repair of photographic articles
7	95.29008	2025	Overige reparaties van consumentenartikelen, n.e.g.	Autres réparations de biens de consommation n.c.a.	Sonstige, nicht anderweitig aufgeführte Reparaturen von Konsumgütern	Other repairs of consumer goods nes
7	95.29009	2025	Reparatie en kleine veranderingen aan kleding en ander textiel, indien dit tegelijk met het reinigen gebeurt	Réparation de vêtements et d'autres articles textiles ou les petites retouches apportées à ces articles lorsqu'elles sont faites en liaison avec le nettoyage	Reparaturarbeiten an Kleidung und sonstigen Textilien oder kleine Reparaturen an diesen Gegenständen in Verbindung mit deren Reinigung	Repair of clothing and other textile articles or minor alterations to such articles when made in connection with cleaning
7	95.29010	2025	Herstelling van muziekinstrumenten	Réparation d'instruments de musique	Reparatur von Musikinstrumenten	Repair of musical instruments
3	95.3	2025	Reparatie en onderhoud van motorvoertuigen en motorfietsen	Réparation et entretien d’automobiles et de motocycles	Reparatur und Instandhaltung von Kraftwagen und Krafträdern	Repair and maintenance of motor vehicles and motorcycles
4	95.31	2025	Reparatie en onderhoud van motorvoertuigen	Réparation et entretien d’automobiles	Reparatur und Instandhaltung von Kraftwagen	Repair and maintenance of motor vehicles
5	95.311	2025	Algemeen onderhoud en reparatie van auto's en lichte bestelwagens (<= 3,5 ton)	Entretien et réparation général de voitures et de véhicules légers (<= 3,5 tonnes)	Wartung und Reparatur von Kraftfahrzeugen mit einem Gesamtgewicht von 3,5 t oder weniger	General repair and maintenance of cars and light motor vehicles (<= 3,5 tons)
7	95.31101	2025	Algemeen onderhoud en reparatie van auto's en lichte bestelwagens (= 3,5 ton)	Entretien et réparation général de voitures et de véhicules légers (= 3,5 tonnes)	Wartung und Reparatur von Kraftfahrzeugen mit einem Gesamtgewicht von 3,5 t	General maintenance and repair of cars and light vehicles (= 35 ton)
5	95.312	2025	Algemeen onderhoud en reparatie van overige motorvoertuigen (> 3,5 ton)	Entretien et réparation général d'autres véhicules automobiles (> 3,5 tonnes)	Allgemeine Instandhaltung und Reparatur von sonstigen Kraftfahrzeugen von mehr als 3,5 t	General maintenance and repair of other motor vehicles (> 3,5 tons)
5	95.313	2025	Reparatie en montage van specifieke auto-onderdelen	Réparation et montage de parties spécifiques de véhicules automobiles	Reparatur und Montage von spezifischen Kraftfahrzeugteilen	Repair and assembly of specific parts of motor vehicles
7	95.31301	2025	Reparatie van auto's : reparatie van de mechanische onderdelen en van de elektrische installatie	Réparation de véhicules automobiles: réparation de parties mécaniques, réparation électrique	Reparatur von Kraftfahrzeugen: Reparatur von mechanischen Teilen, elektrische Reparaturen	Repair of motor vehicles: repair of mechanical parts, electrical repairs
7	95.31302	2025	Revisie van automotoren	Révision du moteur des véhicules automobiles	Revision von Motoren in Kraftfahrzeugen	Overhaul of motor vehicle engines
5	95.314	2025	Carrosserieherstelling (inclusief spuiten en verven)	Réparation de carrosseries (y compris la peinture)	Reparatur von Karosserien (einschließlich spritzen und färben)	Bodywork repair (including painting)
5	95.315	2025	Bandenservicebedrijven	Services spécialisés relatifs au pneu	Reifenspezifische Dienstleistungen	Specialised services for tyres
5	95.316	2025	Wassen en poetsen van motorvoertuigen	Lavage de véhicules automobiles	Waschen und Reinigen von Kraftfahrzeugen	Washing of motor vehicles
5	95.319	2025	Onderhoud en reparatie van motorvoertuigen, n.e.g.	Entretien et réparation de véhicules automobiles n.c.a.	Wartung und Reparatur von Kraftfahrzeugen	Maintenance and repair of motor vehicles n.e.c.
7	95.31901	2025	Installatie van onderdelen en accessoires, inclusief de ombouw- en uitbouwwerkzaamheden	Montage de pièces et d'accessoires, y compris les travaux de transformation	Montage von Teilen und Zubehör, einschliesslich Umbauarbeiten	Installation of parts and accessories, including transformation work
4	95.32	2025	Reparatie en onderhoud van motorfietsen	Réparation et entretien de motocycles	Reparatur und Instandhaltung von Krafträdern	Repair and maintenance of motorcycles
5	95.320	2025	Reparatie en onderhoud van motorfietsen	Réparation et entretien de motocycles	Reparatur und Instandhaltung von Krafträdern	Repair and maintenance of motorcycles
7	95.32001	2025	Onderhoud en reparatie van motorrijwielen	Entretien et réparation de motocycles	Instandhaltung und Reparatur von Motorrädern	Maintenance and repair of motorcycles
7	95.32002	2025	Onderhoud en reparatie van bromfietsen	Entretien et réparation de cyclomoteurs	Instandhaltung und Reparatur von Mofas	Maintenance and repair of mopeds
3	95.4	2025	Bemiddelingsactiviteiten in verband met reparatie en onderhoud van computers, consumentenartikelen, motorvoertuigen en motorfietsen	Activités de service d’intermédiation pour la réparation et l’entretien d’ordinateurs, de biens personnels et domestiques et d’automobiles et motocycles	Vermittlungstätigkeiten für die Reparatur und Instandhaltung von Datenverarbeitungsgeräten und Gebrauchsgütern sowie von Kraftwagen und Krafträdern	Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles
4	95.40	2025	Bemiddelingsactiviteiten in verband met reparatie en onderhoud van computers, consumentenartikelen, motorvoertuigen en motorfietsen	Activités de service d’intermédiation pour la réparation et l’entretien d’ordinateurs, de biens personnels et domestiques et d’automobiles et motocycles	Vermittlungstätigkeiten für die Reparatur und Instandhaltung von Datenverarbeitungsgeräten und Gebrauchsgütern sowie von Kraftwagen und Krafträdern	Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles
5	95.400	2025	Bemiddelingsactiviteiten in verband met reparatie en onderhoud van computers, consumentenartikelen, motorvoertuigen en motorfietsen	Activités de service d’intermédiation pour la réparation et l’entretien d’ordinateurs, de biens personnels et domestiques et d’automobiles et motocycles	Vermittlungstätigkeiten für die Reparatur und Instandhaltung von Datenverarbeitungsgeräten und Gebrauchsgütern sowie von Kraftwagen und Krafträdern	Intermediation service activities for repair and maintenance of computers, personal and household goods, and motor vehicles and motorcycles
2	96     	2025	Persoonlijke dienstverlening	Activités de services aux personnes	Erbringung von überwiegend persönlichen Dienstleistungen	Personal service activities
3	96.1	2025	Wassen en chemisch reinigen van textiel en bontproducten	Blanchisserie-teinturerie	Wäscherei und chemische Reinigung	Washing and cleaning of textile and fur products
4	96.10	2025	Wassen en chemisch reinigen van textiel en bontproducten	Blanchisserie-teinturerie	Wäscherei und chemische Reinigung	Washing and cleaning of textile and fur products
